Date,Time,ESP32 Temp 1,ESP32 Temp 2,ESP32 Set Point,ESP32 Tree Range,
03/14/2022,15:21:48,73,73,70,20,
03/14/2022,15:31:48,73,74,70,20,
03/14/2022,15:41:48,73,74,70,20,
03/14/2022,15:51:48,73,74,70,20,
03/14/2022,16:01:48,73,74,70,20,
03/14/2022,16:11:48,73,74,70,20,
03/14/2022,16:21:48,73,74,70,20,
03/14/2022,16:31:48,73,74,70,20,
03/14/2022,16:41:48,73,74,70,20,
03/14/2022,16:51:48,73,74,70,20,
03/14/2022,17:01:48,73,74,70,20,
03/14/2022,17:11:48,73,74,70,20,
03/14/2022,17:21:48,73,74,70,20,
03/14/2022,17:31:48,73,74,70,20,
03/14/2022,17:41:48,73,74,70,20,
03/14/2022,17:51:48,74,74,70,20,
03/14/2022,18:01:48,74,74,70,20,
03/14/2022,18:11:48,74,75,70,20,
03/14/2022,18:21:48,74,75,70,20,
03/14/2022,18:31:48,74,75,70,20,
03/14/2022,18:41:48,74,75,70,20,
03/14/2022,18:51:48,74,75,70,20,
03/14/2022,19:01:48,74,75,70,20,
03/14/2022,19:11:48,74,75,70,20,
03/14/2022,19:21:48,74,75,70,20,
03/14/2022,19:31:48,74,75,70,20,
03/14/2022,19:41:48,74,75,70,20,
03/14/2022,19:51:48,74,75,70,20,
03/14/2022,20:01:48,74,75,70,20,
03/14/2022,20:11:48,74,75,70,20,
03/14/2022,20:21:48,74,75,70,20,
03/14/2022,20:31:48,74,75,70,20,
03/14/2022,20:41:48,74,75,70,20,
03/14/2022,20:51:48,74,75,70,20,
03/14/2022,21:01:48,74,75,70,20,
03/14/2022,21:11:48,74,75,70,20,
03/14/2022,21:21:48,74,75,70,20,
03/14/2022,21:31:48,74,75,70,20,
03/14/2022,21:41:48,74,75,70,20,
03/14/2022,21:51:48,74,75,70,20,
03/14/2022,22:01:48,74,75,70,20,
03/14/2022,22:11:48,74,75,70,20,
03/14/2022,22:21:48,74,75,70,20,
03/14/2022,22:31:48,74,75,70,20,
03/14/2022,22:41:48,74,74,70,20,
03/14/2022,22:51:48,74,74,70,20,
03/14/2022,23:01:48,74,74,70,20,
03/14/2022,23:11:48,73,74,70,20,
03/14/2022,23:21:48,73,74,70,20,
03/14/2022,23:31:48,73,74,70,20,
03/14/2022,23:41:48,73,74,70,20,
03/14/2022,23:51:48,73,74,70,20,
03/15/2022,00:01:48,73,74,70,20,
03/15/2022,00:11:48,73,73,70,20,
03/15/2022,00:21:48,73,73,70,20,
03/15/2022,00:31:48,73,73,70,20,
03/15/2022,00:41:48,72,73,70,20,
03/15/2022,00:51:48,72,73,70,20,
03/15/2022,01:01:48,72,73,70,20,
03/15/2022,01:11:48,72,73,70,20,
03/15/2022,01:21:48,72,73,70,20,
03/15/2022,01:31:48,72,73,70,20,
03/15/2022,01:41:48,72,73,70,20,
03/15/2022,01:51:48,72,73,70,20,
03/15/2022,02:01:48,72,72,70,20,
03/15/2022,02:11:48,72,72,70,20,
03/15/2022,02:21:48,72,72,70,20,
03/15/2022,02:31:48,72,72,70,20,
03/15/2022,02:41:48,71,72,70,20,
03/15/2022,02:51:48,71,72,70,20,
03/15/2022,03:01:48,71,72,70,20,
03/15/2022,03:11:48,71,72,70,20,
03/15/2022,03:21:48,71,72,70,20,
03/15/2022,03:31:48,71,72,70,20,
03/15/2022,03:41:48,71,72,70,20,
03/15/2022,03:51:48,71,71,70,20,
03/15/2022,04:01:48,71,71,70,20,
03/15/2022,04:11:48,71,71,70,20,
03/15/2022,04:21:48,71,71,70,20,
03/15/2022,04:31:48,70,71,70,20,
03/15/2022,04:41:48,70,71,70,20,
03/15/2022,04:51:48,70,71,70,20,
03/15/2022,05:01:48,70,71,70,20,
03/15/2022,05:11:48,70,71,70,20,
03/15/2022,05:21:48,70,71,70,20,
03/15/2022,05:31:48,70,71,70,20,
03/15/2022,05:41:48,70,70,70,20,
03/15/2022,05:51:48,70,70,70,20,
03/15/2022,06:01:48,69,70,70,20,
03/15/2022,06:11:48,69,70,70,20,
03/15/2022,06:21:48,69,70,70,20,
03/15/2022,06:31:48,69,70,70,20,
03/15/2022,06:41:48,69,70,70,20,
03/15/2022,06:51:48,69,70,70,20,
03/15/2022,07:01:48,69,70,70,20,
03/15/2022,07:11:48,69,70,70,20,
03/15/2022,07:21:48,69,70,70,20,
03/15/2022,07:31:48,69,70,70,20,
03/15/2022,07:41:48,69,69,70,20,
03/15/2022,07:51:48,69,69,70,20,
03/15/2022,08:01:48,69,69,70,20,
03/15/2022,08:11:48,69,69,70,20,
03/15/2022,08:21:48,69,69,70,20,
03/15/2022,08:31:48,69,69,70,20,
03/15/2022,08:41:48,69,69,70,20,
03/15/2022,08:51:48,69,69,70,20,
03/15/2022,09:01:48,69,69,70,20,
03/15/2022,09:11:48,68,69,70,20,
03/15/2022,09:21:48,69,69,70,20,
03/15/2022,09:31:48,69,69,70,20,
03/15/2022,09:41:48,69,70,70,20,
03/15/2022,09:51:48,69,71,70,20,
03/15/2022,10:01:48,70,73,70,20,
03/15/2022,10:11:48,70,74,70,20,
03/15/2022,10:21:48,70,74,70,20,
03/15/2022,10:31:49,71,75,70,20,
03/15/2022,10:41:49,71,75,70,20,
03/15/2022,10:51:49,71,74,70,20,
03/15/2022,11:01:49,71,74,70,20,
03/15/2022,11:11:49,71,74,70,20,
03/15/2022,11:21:49,71,73,70,20,
03/15/2022,11:31:49,71,73,70,20,
03/15/2022,11:41:49,71,73,70,20,
03/15/2022,11:51:49,71,73,70,20,
03/15/2022,12:01:49,71,72,70,20,
03/15/2022,12:11:49,71,72,70,20,
03/15/2022,12:21:49,71,72,70,20,
03/15/2022,12:31:49,71,72,70,20,
03/15/2022,12:41:49,71,72,70,20,
03/15/2022,12:51:49,72,72,70,20,
03/15/2022,13:01:49,72,72,70,20,
03/15/2022,13:11:49,72,72,70,20,
03/15/2022,13:21:49,72,72,70,20,
03/15/2022,13:31:49,72,72,70,20,
03/15/2022,13:41:49,72,72,70,20,
03/15/2022,13:51:49,72,72,70,20,
03/15/2022,14:01:49,72,72,70,20,
03/15/2022,14:11:49,72,72,70,20,
03/15/2022,14:21:49,72,72,70,20,
03/15/2022,14:31:49,72,72,70,20,
03/15/2022,14:41:50,72,72,70,20,
03/15/2022,14:51:50,72,72,70,20,
03/15/2022,15:01:50,72,72,70,20,
03/15/2022,15:11:50,72,72,70,20,
03/15/2022,15:21:50,72,73,70,20,
03/15/2022,15:31:50,72,73,70,20,
03/15/2022,15:41:50,73,73,70,20,
03/15/2022,15:51:50,73,73,70,20,
03/15/2022,16:01:50,73,73,70,20,
03/15/2022,16:11:50,73,73,70,20,
03/15/2022,16:21:50,73,73,70,20,
03/15/2022,16:31:50,73,73,70,20,
03/15/2022,16:41:50,73,74,70,20,
03/15/2022,16:51:50,73,74,70,20,
03/15/2022,17:01:50,74,74,70,20,
03/15/2022,17:11:50,74,74,70,20,
03/15/2022,17:21:50,74,74,70,20,
03/15/2022,17:31:50,74,74,70,20,
03/15/2022,17:41:50,74,74,70,20,
03/15/2022,17:51:50,74,75,70,20,
03/15/2022,18:01:50,74,75,70,20,
03/15/2022,18:11:50,74,75,70,20,
03/15/2022,18:21:50,74,75,70,20,
03/15/2022,18:31:50,74,75,70,20,
03/15/2022,18:41:50,74,75,70,20,
03/15/2022,18:51:50,74,75,70,20,
03/15/2022,19:01:50,74,75,70,20,
03/15/2022,19:11:50,74,75,70,20,
03/15/2022,19:21:50,74,75,70,20,
03/15/2022,19:31:50,74,75,70,20,
03/15/2022,19:41:50,74,75,70,20,
03/15/2022,19:51:50,74,75,70,20,
03/15/2022,20:01:50,74,75,70,20,
03/15/2022,20:11:50,74,75,70,20,
03/15/2022,20:21:51,74,75,70,20,
03/15/2022,20:31:51,74,75,70,20,
03/15/2022,20:41:51,74,75,70,20,
03/15/2022,20:51:51,74,75,70,20,
03/15/2022,21:01:51,74,75,70,20,
03/15/2022,21:11:51,74,75,70,20,
03/15/2022,21:21:51,74,75,70,20,
03/15/2022,21:31:51,74,75,70,20,
03/15/2022,21:41:51,74,74,70,20,
03/15/2022,21:51:51,74,74,70,20,
03/15/2022,22:01:51,73,74,70,20,
03/15/2022,22:11:51,73,74,70,20,
03/15/2022,22:21:51,73,74,70,20,
03/15/2022,22:31:51,73,74,70,20,
03/15/2022,22:41:51,73,74,70,20,
03/15/2022,22:51:51,74,74,70,20,
03/15/2022,23:01:51,74,74,70,20,
03/15/2022,23:11:51,74,74,70,20,
03/15/2022,23:21:51,74,74,70,20,
03/15/2022,23:31:51,73,74,70,20,
03/15/2022,23:41:51,74,74,70,20,
03/15/2022,23:51:51,74,74,70,20,
03/16/2022,00:01:51,73,74,70,20,
03/16/2022,00:11:51,73,74,70,20,
03/16/2022,00:21:51,73,74,70,20,
03/16/2022,00:31:52,73,74,70,20,
03/16/2022,00:41:52,73,74,70,20,
03/16/2022,00:51:52,73,74,70,20,
03/16/2022,01:01:52,73,74,70,20,
03/16/2022,01:11:52,73,74,70,20,
03/16/2022,01:21:52,73,73,70,20,
03/16/2022,01:31:52,73,73,70,20,
03/16/2022,01:41:52,72,73,70,20,
03/16/2022,01:51:52,72,73,70,20,
03/16/2022,02:01:52,72,72,70,20,
03/16/2022,02:11:52,71,72,70,20,
03/16/2022,02:21:52,71,72,70,20,
03/16/2022,02:31:52,70,72,70,20,
03/16/2022,02:41:53,71,72,70,20,
03/16/2022,02:51:53,71,72,70,20,
03/16/2022,03:01:53,71,71,70,20,
03/16/2022,03:11:53,70,71,70,20,
03/16/2022,03:21:53,71,71,70,20,
03/16/2022,03:31:53,70,71,70,20,
03/16/2022,03:41:53,70,71,70,20,
03/16/2022,03:51:53,70,71,70,20,
03/16/2022,04:01:53,70,71,70,20,
03/16/2022,04:11:53,70,71,70,20,
03/16/2022,04:21:53,70,71,70,20,
03/16/2022,04:31:53,70,70,70,20,
03/16/2022,04:41:53,70,70,70,20,
03/16/2022,04:51:53,69,70,70,20,
03/16/2022,05:01:53,69,70,70,20,
03/16/2022,05:11:53,69,70,70,20,
03/16/2022,05:21:53,69,70,70,20,
03/16/2022,05:31:53,69,70,70,20,
03/16/2022,05:41:53,69,69,70,20,
03/16/2022,05:51:53,69,69,70,20,
03/16/2022,06:01:53,68,69,70,20,
03/16/2022,06:11:53,68,69,70,20,
03/16/2022,06:21:53,68,69,70,20,
03/16/2022,06:31:53,68,69,70,20,
03/16/2022,06:41:53,68,69,70,20,
03/16/2022,06:51:53,68,69,70,20,
03/16/2022,07:01:53,68,68,70,20,
03/16/2022,07:11:53,67,68,70,20,
03/16/2022,07:21:53,67,68,70,20,
03/16/2022,07:31:54,67,68,70,20,
03/16/2022,07:41:54,67,69,70,20,
03/16/2022,07:51:54,68,70,70,20,
03/16/2022,08:01:54,68,70,70,20,
03/16/2022,08:11:54,68,71,70,20,
03/16/2022,08:21:54,68,71,70,20,
03/16/2022,08:31:54,68,72,70,20,
03/16/2022,08:41:54,69,72,70,20,
03/16/2022,08:51:54,69,72,70,20,
03/16/2022,09:01:54,69,73,70,20,
03/16/2022,09:11:54,69,73,70,20,
03/16/2022,09:21:54,70,73,70,20,
03/16/2022,09:31:54,70,74,70,20,
03/16/2022,09:41:54,70,74,70,20,
03/16/2022,09:51:54,71,75,70,20,
03/16/2022,10:01:54,71,75,70,20,
03/16/2022,10:11:54,71,75,70,20,
03/16/2022,10:21:54,71,74,70,20,
03/16/2022,10:31:54,72,74,70,20,
03/16/2022,10:41:54,72,73,70,20,
03/16/2022,10:51:54,72,73,70,20,
03/16/2022,11:01:54,72,73,70,20,
03/16/2022,11:11:54,72,73,70,20,
03/16/2022,11:21:54,72,72,70,20,
03/16/2022,11:31:54,72,72,70,20,
03/16/2022,11:41:54,72,72,70,20,
03/16/2022,11:51:54,72,72,70,20,
03/16/2022,12:01:54,72,72,70,20,
03/16/2022,12:11:54,72,72,70,20,
03/16/2022,12:21:54,72,72,70,20,
03/16/2022,12:31:54,72,72,70,20,
03/16/2022,12:41:54,72,72,70,20,
03/16/2022,12:51:54,72,72,70,20,
03/16/2022,13:01:54,72,72,70,20,
03/16/2022,13:11:54,72,72,70,20,
03/16/2022,13:21:55,72,72,70,20,
03/16/2022,13:31:55,72,72,70,20,
03/16/2022,13:41:55,72,72,70,20,
03/16/2022,13:51:55,72,73,70,20,
03/16/2022,14:01:55,72,73,70,20,
03/16/2022,14:11:55,73,73,70,20,
03/16/2022,14:21:55,72,73,70,20,
03/16/2022,14:31:55,73,73,70,20,
03/16/2022,14:41:55,73,73,70,20,
03/16/2022,14:51:55,73,73,70,20,
03/16/2022,15:01:55,73,73,70,20,
03/16/2022,15:11:55,73,73,70,20,
03/16/2022,15:21:55,73,73,70,20,
03/16/2022,15:31:55,73,74,70,20,
03/16/2022,15:41:55,73,74,70,20,
03/16/2022,15:51:55,73,74,70,20,
03/16/2022,16:01:55,73,74,70,20,
03/16/2022,16:11:55,73,74,70,20,
03/16/2022,16:21:55,73,74,70,20,
03/16/2022,16:31:55,73,74,70,20,
03/16/2022,16:41:55,73,74,70,20,
03/16/2022,16:51:55,73,74,70,20,
03/16/2022,17:01:56,73,74,70,20,
03/16/2022,17:11:56,73,74,70,20,
03/16/2022,17:21:56,73,74,70,20,
03/16/2022,17:31:56,73,75,70,20,
03/16/2022,17:41:56,73,74,70,20,
03/16/2022,17:51:56,74,75,70,20,
03/16/2022,18:01:56,74,75,70,20,
03/16/2022,18:11:56,74,75,70,20,
03/16/2022,18:21:56,74,75,70,20,
03/16/2022,18:31:56,74,75,70,20,
03/16/2022,18:41:56,74,75,70,20,
03/16/2022,18:51:56,74,75,70,20,
03/16/2022,19:01:56,74,75,70,20,
03/16/2022,19:11:56,74,75,70,20,
03/16/2022,19:21:56,74,75,70,20,
03/16/2022,19:31:56,74,75,70,20,
03/16/2022,19:41:56,74,75,70,20,
03/16/2022,19:51:56,74,75,70,20,
03/16/2022,20:01:56,74,75,70,20,
03/16/2022,20:11:56,74,75,70,20,
03/16/2022,20:21:56,74,75,70,20,
03/16/2022,20:31:56,74,75,70,20,
03/16/2022,20:41:56,75,75,70,20,
03/16/2022,20:51:56,75,75,70,20,
03/16/2022,21:01:56,75,76,70,20,
03/16/2022,21:11:56,75,76,70,20,
03/16/2022,21:21:56,75,76,70,20,
03/16/2022,21:31:56,75,76,70,20,
03/16/2022,21:41:56,75,76,70,20,
03/16/2022,21:51:56,75,76,70,20,
03/16/2022,22:01:56,75,76,70,20,
03/16/2022,22:11:57,75,76,70,20,
03/16/2022,22:21:57,75,76,70,20,
03/16/2022,22:31:57,75,76,70,20,
03/16/2022,22:41:57,75,76,70,20,
03/16/2022,22:51:57,75,75,70,20,
03/16/2022,23:01:57,74,75,70,20,
03/16/2022,23:11:57,75,75,70,20,
03/16/2022,23:21:57,74,75,70,20,
03/16/2022,23:31:57,74,75,70,20,
03/16/2022,23:41:57,74,75,70,20,
03/16/2022,23:51:57,74,75,70,20,
03/17/2022,00:01:57,74,75,70,20,
03/17/2022,00:11:57,74,74,70,20,
03/17/2022,00:21:57,73,74,70,20,
03/17/2022,00:31:57,73,74,70,20,
03/17/2022,00:41:57,73,74,70,20,
03/17/2022,00:51:57,73,74,70,20,
03/17/2022,01:01:57,73,74,70,20,
03/17/2022,01:11:58,73,74,70,20,
03/17/2022,01:21:58,73,74,70,20,
03/17/2022,01:31:58,73,73,70,20,
03/17/2022,01:41:58,73,73,70,20,
03/17/2022,01:51:58,72,73,70,20,
03/17/2022,02:01:58,72,73,70,20,
03/17/2022,02:11:58,72,73,70,20,
03/17/2022,02:21:58,72,73,70,20,
03/17/2022,02:31:58,72,73,70,20,
03/17/2022,02:41:58,72,73,70,20,
03/17/2022,02:51:58,72,72,70,20,
03/17/2022,03:01:58,71,72,70,20,
03/17/2022,03:11:58,71,72,70,20,
03/17/2022,03:21:58,71,72,70,20,
03/17/2022,03:31:58,71,72,70,20,
03/17/2022,03:41:58,71,72,70,20,
03/17/2022,03:51:58,71,72,70,20,
03/17/2022,04:01:58,71,71,70,20,
03/17/2022,04:11:58,70,71,70,20,
03/17/2022,04:21:58,70,71,70,20,
03/17/2022,04:31:58,70,71,70,20,
03/17/2022,04:41:58,70,71,70,20,
03/17/2022,04:51:58,70,71,70,20,
03/17/2022,05:01:58,70,71,70,20,
03/17/2022,05:11:58,70,70,70,20,
03/17/2022,05:21:58,69,70,70,20,
03/17/2022,05:31:59,69,70,70,20,
03/17/2022,05:41:59,69,70,70,20,
03/17/2022,05:51:59,69,70,70,20,
03/17/2022,06:01:59,69,70,70,20,
03/17/2022,06:11:59,69,70,70,20,
03/17/2022,06:21:59,69,70,70,20,
03/17/2022,06:31:59,69,69,70,20,
03/17/2022,06:41:59,69,69,70,20,
03/17/2022,06:51:59,68,69,70,20,
03/17/2022,07:01:59,69,69,70,20,
03/17/2022,07:11:59,68,69,70,20,
03/17/2022,07:21:59,68,69,70,20,
03/17/2022,07:31:59,68,69,70,20,
03/17/2022,07:41:59,68,69,70,20,
03/17/2022,07:51:59,68,69,70,20,
03/17/2022,08:01:59,68,68,70,20,
03/17/2022,08:11:59,68,69,70,20,
03/17/2022,08:21:59,68,70,70,20,
03/17/2022,08:31:59,68,71,70,20,
03/17/2022,08:41:59,69,72,70,20,
03/17/2022,08:51:59,69,72,70,20,
03/17/2022,09:01:59,70,73,70,20,
03/17/2022,09:11:59,70,73,70,20,
03/17/2022,09:21:59,70,74,70,20,
03/17/2022,09:31:59,70,74,70,20,
03/17/2022,09:42:00,71,74,70,20,
03/17/2022,09:52:00,71,74,70,20,
03/17/2022,10:02:00,71,74,70,20,
03/17/2022,10:12:00,71,73,70,20,
03/17/2022,10:22:00,71,73,70,20,
03/17/2022,10:32:00,71,73,70,20,
03/17/2022,10:42:00,71,72,70,20,
03/17/2022,10:52:00,71,72,70,20,
03/17/2022,11:02:00,71,72,70,20,
03/17/2022,11:12:00,71,72,70,20,
03/17/2022,11:22:00,71,72,70,20,
03/17/2022,11:32:00,71,72,70,20,
03/17/2022,11:42:00,71,71,70,20,
03/17/2022,11:52:00,71,71,70,20,
03/17/2022,12:02:00,71,71,70,20,
03/17/2022,12:12:00,71,71,70,20,
03/17/2022,12:22:00,71,71,70,20,
03/17/2022,12:32:00,71,71,70,20,
03/17/2022,12:42:00,71,71,70,20,
03/17/2022,12:52:00,71,71,70,20,
03/17/2022,13:02:00,71,71,70,20,
03/17/2022,13:12:01,71,72,70,20,
03/17/2022,13:22:01,71,72,70,20,
03/17/2022,13:32:01,71,72,70,20,
03/17/2022,13:42:01,71,72,70,20,
03/17/2022,13:52:01,72,72,70,20,
03/17/2022,14:02:01,72,72,70,20,
03/17/2022,14:12:01,72,72,70,20,
03/17/2022,14:22:01,72,72,70,20,
03/17/2022,14:32:01,72,72,70,20,
03/17/2022,14:42:01,72,72,70,20,
03/17/2022,14:52:01,71,72,70,20,
03/17/2022,15:02:01,72,72,70,20,
03/17/2022,15:12:01,72,72,70,20,
03/17/2022,15:22:01,72,72,70,20,
03/17/2022,15:32:01,72,72,70,20,
03/17/2022,15:42:01,72,73,70,20,
03/17/2022,15:52:01,72,73,70,20,
03/17/2022,16:02:01,72,73,70,20,
03/17/2022,16:12:01,72,73,70,20,
03/17/2022,16:22:02,72,73,70,20,
03/17/2022,16:32:02,72,73,70,20,
03/17/2022,16:42:02,72,73,70,20,
03/17/2022,16:52:02,73,73,70,20,
03/17/2022,17:02:02,73,73,70,20,
03/17/2022,17:12:02,73,73,70,20,
03/17/2022,17:22:02,72,73,70,20,
03/17/2022,17:32:02,72,73,70,20,
03/17/2022,17:42:02,73,73,70,20,
03/17/2022,17:52:02,73,73,70,20,
03/17/2022,18:02:02,72,73,70,20,
03/17/2022,18:12:02,72,73,70,20,
03/17/2022,18:22:02,72,73,70,20,
03/17/2022,18:32:02,72,73,70,20,
03/17/2022,18:42:02,72,73,70,20,
03/17/2022,18:52:02,71,73,70,20,
03/17/2022,19:02:02,72,73,70,20,
03/17/2022,19:12:02,73,73,70,20,
03/17/2022,19:22:02,73,74,70,20,
03/17/2022,19:32:02,73,74,70,20,
03/17/2022,19:42:03,73,74,70,20,
03/17/2022,19:52:03,73,74,70,20,
03/17/2022,20:02:03,73,74,70,20,
03/17/2022,20:12:03,73,74,70,20,
03/17/2022,20:22:03,73,74,70,20,
03/17/2022,20:32:03,73,74,70,20,
03/17/2022,20:42:03,73,74,70,20,
03/17/2022,20:52:03,73,74,70,20,
03/17/2022,21:02:03,73,74,70,20,
03/17/2022,21:12:03,73,74,70,20,
03/17/2022,21:22:03,73,74,70,20,
03/17/2022,21:32:03,73,74,70,20,
03/17/2022,21:42:03,73,74,70,20,
03/17/2022,21:52:03,74,74,70,20,
03/17/2022,22:02:03,74,74,70,20,
03/17/2022,22:12:03,74,74,70,20,
03/17/2022,22:22:03,74,74,70,20,
03/17/2022,22:32:03,73,74,70,20,
03/17/2022,22:42:03,73,74,70,20,
03/17/2022,22:52:03,73,74,70,20,
03/17/2022,23:02:03,73,74,70,20,
03/17/2022,23:12:03,73,74,70,20,
03/17/2022,23:22:03,73,74,70,20,
03/17/2022,23:32:03,73,74,70,20,
03/17/2022,23:42:04,73,74,70,20,
03/17/2022,23:52:04,73,74,70,20,
03/18/2022,00:02:04,72,73,70,20,
03/18/2022,00:12:04,73,73,70,20,
03/18/2022,00:22:04,72,73,70,20,
03/18/2022,00:32:04,72,73,70,20,
03/18/2022,00:42:04,72,73,70,20,
03/18/2022,00:52:04,72,73,70,20,
03/18/2022,01:02:04,72,73,70,20,
03/18/2022,01:12:04,72,73,70,20,
03/18/2022,01:22:04,72,72,70,20,
03/18/2022,01:32:04,71,72,70,20,
03/18/2022,01:42:04,71,72,70,20,
03/18/2022,01:52:04,71,72,70,20,
03/18/2022,02:02:04,71,72,70,20,
03/18/2022,02:12:04,71,72,70,20,
03/18/2022,02:22:04,71,72,70,20,
03/18/2022,02:32:04,71,71,70,20,
03/18/2022,02:42:04,71,71,70,20,
03/18/2022,02:52:04,71,71,70,20,
03/18/2022,03:02:04,70,71,70,20,
03/18/2022,03:12:04,70,71,70,20,
03/18/2022,03:22:04,70,71,70,20,
03/18/2022,03:32:04,70,71,70,20,
03/18/2022,03:42:04,70,71,70,20,
03/18/2022,03:52:04,70,70,70,20,
03/18/2022,04:02:05,69,70,70,20,
03/18/2022,04:12:05,69,70,70,20,
03/18/2022,04:22:05,69,70,70,20,
03/18/2022,04:32:05,69,70,70,20,
03/18/2022,04:42:05,69,70,70,20,
03/18/2022,04:52:05,69,70,70,20,
03/18/2022,05:02:05,69,70,70,20,
03/18/2022,05:12:05,68,69,70,20,
03/18/2022,05:22:05,68,69,70,20,
03/18/2022,05:32:05,68,69,70,20,
03/18/2022,05:42:05,68,69,70,20,
03/18/2022,05:52:05,68,69,70,20,
03/18/2022,06:02:05,68,69,70,20,
03/18/2022,06:12:05,68,69,70,20,
03/18/2022,06:22:05,68,69,70,20,
03/18/2022,06:32:05,68,68,70,20,
03/18/2022,06:42:05,67,68,70,20,
03/18/2022,06:52:05,67,68,70,20,
03/18/2022,07:02:05,67,68,70,20,
03/18/2022,07:12:05,67,69,70,20,
03/18/2022,07:22:05,67,70,70,20,
03/18/2022,07:32:05,68,70,70,20,
03/18/2022,07:42:05,68,71,70,20,
03/18/2022,07:52:05,68,71,70,20,
03/18/2022,08:02:06,68,72,70,20,
03/18/2022,08:12:06,69,72,70,20,
03/18/2022,08:22:06,69,73,70,20,
03/18/2022,08:32:06,69,73,70,20,
03/18/2022,08:42:06,69,73,70,20,
03/18/2022,08:52:06,69,73,70,20,
03/18/2022,09:02:06,70,73,70,20,
03/18/2022,09:12:06,70,74,70,20,
03/18/2022,09:22:06,70,74,70,20,
03/18/2022,09:32:06,70,74,70,20,
03/18/2022,09:42:06,71,74,70,20,
03/18/2022,09:52:06,71,74,70,20,
03/18/2022,10:02:06,71,73,70,20,
03/18/2022,10:12:06,71,73,70,20,
03/18/2022,10:22:07,71,73,70,20,
03/18/2022,10:32:07,71,73,70,20,
03/18/2022,10:42:07,71,72,70,20,
03/18/2022,10:52:07,71,72,70,20,
03/18/2022,11:02:07,71,72,70,20,
03/18/2022,11:12:07,71,72,70,20,
03/18/2022,11:22:07,71,72,70,20,
03/18/2022,11:32:07,71,72,70,20,
03/18/2022,11:42:08,71,72,70,20,
03/18/2022,11:52:08,71,72,70,20,
03/18/2022,12:02:08,71,72,70,20,
03/18/2022,12:12:08,71,72,70,20,
03/18/2022,12:22:10,71,72,70,20,
03/18/2022,12:32:11,71,72,70,20,
03/18/2022,12:42:11,71,72,70,20,
03/18/2022,12:52:11,70,71,70,20,
03/18/2022,13:02:12,69,71,70,20,
03/18/2022,13:12:12,70,71,70,20,
03/18/2022,13:22:14,71,71,70,20,
03/18/2022,13:32:14,71,71,70,20,
03/18/2022,13:42:15,71,72,70,20,
03/18/2022,13:52:17,71,72,70,20,
03/18/2022,14:02:17,71,72,70,20,
03/18/2022,14:12:18,72,72,70,20,
03/18/2022,14:22:20,72,72,70,20,
03/18/2022,14:32:21,72,72,70,20,
03/18/2022,14:42:24,72,72,70,20,
03/18/2022,14:52:27,72,72,70,20,
03/18/2022,15:02:28,72,73,70,20,
03/18/2022,15:12:28,72,73,70,20,

03/18/2022,15:35:02,72,73,70,20,
03/18/2022,15:45:02,73,73,70,20,
03/18/2022,15:55:02,73,73,70,20,
03/18/2022,16:05:03,73,73,70,20,
03/18/2022,16:15:03,73,73,70,20,
03/18/2022,16:25:03,73,73,70,20,
03/18/2022,16:35:03,73,74,70,20,
03/18/2022,16:45:03,73,74,70,20,
03/18/2022,16:55:03,74,74,70,20,
03/18/2022,17:05:03,74,74,70,20,
03/18/2022,17:15:03,74,74,70,20,
03/18/2022,17:25:03,74,74,70,20,
03/18/2022,17:35:03,74,74,70,20,
03/18/2022,17:45:03,74,75,70,20,
03/18/2022,17:55:03,74,75,70,20,
03/18/2022,18:05:03,74,75,70,20,
03/18/2022,18:15:03,74,75,70,20,
03/18/2022,18:25:03,74,75,70,20,
03/18/2022,18:35:03,74,75,70,20,
03/18/2022,18:45:03,74,75,70,20,
03/18/2022,18:55:03,74,75,70,20,
03/18/2022,19:05:03,73,75,70,20,
03/18/2022,19:15:03,73,75,70,20,
03/18/2022,19:25:03,73,75,70,20,
03/18/2022,19:35:03,74,75,70,20,
03/18/2022,19:45:03,74,75,70,20,
03/18/2022,19:55:03,74,75,70,20,
03/18/2022,20:05:03,74,75,70,20,
03/18/2022,20:15:03,74,75,70,20,
03/18/2022,20:25:03,74,75,70,20,
03/18/2022,20:35:03,74,75,70,20,
03/18/2022,20:45:03,74,75,70,20,
03/18/2022,20:55:03,74,75,70,20,
03/18/2022,21:05:03,74,75,70,20,
03/18/2022,21:15:03,74,75,70,20,
03/18/2022,21:25:03,74,75,70,20,
03/18/2022,21:35:03,74,75,70,20,
03/18/2022,21:45:03,74,75,70,20,
03/18/2022,21:55:03,74,75,70,20,
03/18/2022,22:05:03,74,75,70,20,
03/18/2022,22:15:03,74,75,70,20,
03/18/2022,22:25:03,74,75,70,20,
03/18/2022,22:35:03,74,75,70,20,
03/18/2022,22:45:03,74,75,70,20,
03/18/2022,22:55:03,73,74,70,20,
03/18/2022,23:05:03,74,74,70,20,
03/18/2022,23:15:03,74,74,70,20,
03/18/2022,23:25:03,73,74,70,20,
03/18/2022,23:35:03,73,74,70,20,
03/18/2022,23:45:03,72,74,70,20,
03/18/2022,23:55:03,72,74,70,20,
03/19/2022,00:05:03,72,74,70,20,
03/19/2022,00:15:03,73,74,70,20,
03/19/2022,00:25:03,73,74,70,20,
03/19/2022,00:35:03,72,73,70,20,
03/19/2022,00:45:03,72,73,70,20,
03/19/2022,00:55:03,72,73,70,20,
03/19/2022,01:05:03,72,73,70,20,
